article_id,prod_name,product_type_name,product_group_name
399223059,Jeggings H.W,Trousers,Garment Lower body
399256009,Skinny Ankle R.W Brooklyn,Trousers,Garment Lower body
399256019,Skinny Ankle R.W Brooklyn,Trousers,Garment Lower body
399256030,Skinny Ankle R.W Brooklyn,Trousers,Garment Lower body
399256036,Skinny Ankle R.W Brooklyn,Trousers,Garment Lower body
399256037,Skinny Ankle R.W Brooklyn,Trousers,Garment Lower body
399589022,Pocketknit,Sweater,Garment Upper body
400246011,Feather Jeggings L.W,Trousers,Garment Lower body
400285009,Straight R.W,Trousers,Garment Lower body
400285020,Straight R.W,Trousers,Garment Lower body
400342037,Slim 5pkt Midprice,Trousers,Garment Lower body
401044029,Cora Dress,Dress,Garment Full body
401044037,Cora Dress,Dress,Garment Full body
401044038,Cora Dress,Dress,Garment Full body
401902007,Go light jacket,Jacket,Garment Upper body
402389001,Icona premium beanie,Hat/beanie,Accessories
402389010,Icona premium beanie,Hat/beanie,Accessories
403448008,GREG tanktop BB 2-p,Vest top,Garment Upper body
403448010,GREG tanktop BB 2-p,Vest top,Garment Upper body
403448019,GREG tanktop BB 2-p,Vest top,Garment Upper body
403479001,TP BILLY Basic 2-p S/S r n BB,T-shirt,Garment Upper body
403479008,BILLY s/s BB 2PACK,T-shirt,Garment Upper body
403490012,ELIAS basic V-neck BB 2-p,T-shirt,Garment Upper body
404383012,Butch hood,Hoodie,Garment Upper body
404864012,Basic Cool Pants,Trousers,Garment Lower body
404864022,Basic Cool Pants,Trousers,Garment Lower body
405310005,Ciara sunglasses,Sunglasses,Accessories
405586006,Volly jumper (1),Sweater,Garment Upper body
405635001,Polly Jacket,Jacket,Garment Upper body
405636007,JIMMY raglan tshirt BB,Top,Garment Upper body
405636009,JIMMY raglan tshirt BB,Top,Garment Upper body
405636015,JIMMY raglan tshirt BB,Top,Garment Upper body
405636018,JIMMY raglan tshirt BB,Top,Garment Upper body
405636021,JIMMY raglan tshirt BB,Top,Garment Upper body
405636041,JIMMY raglan l/s BB,Top,Garment Upper body
405887035,NORA,Sweater,Garment Upper body
405887036,NORA,Sweater,Garment Upper body
406160005,Atlas,Jacket,Garment Upper body
406724003,Sunglasses Hendrix,Sunglasses,Accessories
406724007,Sunglasses Hendrix,Sunglasses,Accessories
406724012,Sunglasses Hendrix,Sunglasses,Accessories
406724016,Sunglasses Hendrix,Sunglasses,Accessories
406724028,Sunglasses Hendrix,Sunglasses,Accessories
406979007,Corinne jumpsuit,Dress,Garment Full body
407031005,Midge top,Blouse,Garment Upper body
407806001,Class Ture bangle,Bracelet,Accessories
408104001,TD Roger eller TD Poplin 29 by,Shirt,Garment Upper body
408104012,TD Roger eller TD Poplin 29 by,Shirt,Garment Upper body
408104020,TD Roger,Shirt,Garment Upper body
408104024,TD Roger,Shirt,Garment Upper body
408104028,TD Roger,Shirt,Garment Upper body
408554004,Rolled edge 3p Socks,Socks,Socks & Tights
408575003,Papai 1p Overknee,Socks,Socks & Tights
408647007,Chenille 2p Lounge sock,Socks,Socks & Tights
408647009,Chenille 2p Lounge sock,Socks,Socks & Tights
408649006,Fun Chenille 2p Lounge sock,Socks,Socks & Tights
408875002,Goldie tank top,Vest top,Garment Upper body
408875011,Goldie tank top,Vest top,Garment Upper body
408875028,Goldie tank top,Vest top,Garment Upper body
408884001,Bangle Bracelet,Bracelet,Accessories
408884003,Bracelet Bangle CO,Bracelet,Accessories
409731006,Cornell ss jumper,T-shirt,Garment Upper body
410024007,Mr Bomberton,Jacket,Garment Upper body
410291003,HoneyMelon,Outdoor overall,Garment Full body
410424006,STINA fancy,Underwear bottom,Underwear
410424012,STINA fancy,Underwear bottom,Underwear
411013001,Rut Jumper,Sweater,Garment Upper body
411413017,Brooke raw cut ss,T-shirt,Garment Upper body
411413020,Brooke raw cut ss,T-shirt,Garment Upper body
411413023,Brooke raw cut ss,T-shirt,Garment Upper body
411499006,Emil (1),Other shoe,Shoes
411758029,Jonas slim 5 pkt,Trousers,Garment Lower body
411974005,OL BLIXTEN PQ sneaker,Sneakers,Shoes
412370002,Mama fleece leggings,Leggings/Tights,Garment Lower body
412579006,Walker Knitted Tube,Scarf,Accessories
412664020,Olivier Knitted Scarf,Scarf,Accessories
412707025,Julia,Trousers,Garment Lower body
412964016,Emma String (1),Underwear bottom,Underwear
413029003,Skinny Ankle H.W,Trousers,Garment Lower body
413599003,Bowie Push Mirny,Bra,Underwear
413707014,Fancy Leggings,Leggings/Tights,Garment Lower body
413707019,Fancy Leggings,Leggings/Tights,Garment Lower body
413707021,Fancy Leggings,Leggings/Tights,Garment Lower body
413911001,BEN basic crewneck SB,Sweater,Garment Upper body
413911002,BEN basic crewneck SB,Sweater,Garment Upper body
413911013,TP BEN basic crewneck SB,Sweater,Garment Upper body
413911018,TP BEN basic crewneck SB,Sweater,Garment Upper body
413911021,BEN basic crewneck SB,Sweater,Garment Upper body
413911036,BEN basic crewneck SB,Sweater,Garment Upper body
413965009,Herman cotton beanie,Hat/beanie,Accessories
414577001,Manhattan shirt (1),Shirt,Garment Upper body
416157003,Bruce skinny,Trousers,Garment Lower body
416157027,Bruce skinny,Trousers,Garment Lower body
416157028,Bruce skinny 5-pkt,Trousers,Garment Lower body
416511021,Julia Denim Petite Trs,Trousers,Garment Lower body
416905001,Jaako Knitted Trapper,Hat/beanie,Accessories
416961019,Jade Denim Petite Trs,Trousers,Garment Lower body
416961033,Jade Denim Short TRS,Trousers,Garment Lower body
417427020,Cool Vesper watch,Watch,Accessories
417427035,Cool Vesper watch,Watch,Accessories
417427039,Cool Vesper watch,Watch,Accessories
417773006,Star Wool Coat,Coat,Garment Upper body
418545036,ALGOT 2-p body,Bodysuit,Garment Upper body
420049002,OL TAGE PQ,Boots,Shoes
420264002,Pack Bowtie Pin Pack,Tie,Accessories
420378005,Leia lap top case,Bag,Accessories
420387004,Harrison SP Andes,Bra,Underwear
421387033,Isak graphic tee,T-shirt,Garment Upper body
421387036,Isak graphic tee,T-shirt,Garment Upper body
421387042,Isak graphic tee,T-shirt,Garment Upper body
421387048,Isak graphic tee,T-shirt,Garment Upper body
422106001,Hood W Zip,Hoodie,Garment Upper body
422106014,Hood W Zip,Hoodie,Garment Upper body
422461006,Jolly Box Brazilian 3pk,Underwear bottom,Underwear
423112004,W Enzo (1),Skirt,Garment Lower body
423539002,Pack Premium 2-Set,Giftbox,Accessories
423539003,Pack Premium 2-Set,Beanie,Accessories
423900012,Gullan 5-p SG,Socks,Socks & Tights
423900031,Gullan 5-p ankle sock,Socks,Socks & Tights
423900047,Gullan 5-p ankle sock,Socks,Socks & Tights
423900055,Gullan 5-p ankle sock SG,Socks,Socks & Tights
423900056,Gullan 5-p ankle sock SG,Socks,Socks & Tights
424470006,Furno Top,Top,Garment Upper body
425217010,Leila sarong (1),Other accessories,Accessories
425242005,Vera LL PJ (J),Pyjama set,Nightwear
425242006,Vera LL PJ (J),Pyjama set,Nightwear
425526003,Dawn tee,Blouse,Garment Upper body
425639003,Luwin knit jumper,Sweater,Garment Upper body
425639007,Luwin knit jumper,Sweater,Garment Upper body
425683014,ALFONS 2-p cap,Cap/peaked,Accessories
425978003,Cap Ben Baker Boy,Hat/brim,Accessories
426013023,Vintage Ankle H.W,Trousers,Garment Lower body
426013024,Vintage Ankle H.W,Trousers,Garment Lower body
426019007,Dungaree Alicia,Dungarees,Garment Full body
426019008,Dungaree Alicia,Dungarees,Garment Full body
426199010,Ellen Shortie Daisy Low 3p,Underwear bottom,Underwear
426199019,Ellen Shortie Daisy Low 3p,Underwear bottom,Underwear
426541040,Morgan Leggings,Leggings/Tights,Garment Lower body
427114014,2P LS GIRLY PJ TVP,Pyjama jumpsuit/playsuit,Nightwear
427558009,Sagat Slim Blz,Blazer,Garment Upper body
428071011,Ophelia L/S,Top,Garment Upper body
428291001,Tigra knitted headband,Hat/beanie,Accessories
429313008,Charlotte SP Andes,Bra,Underwear
429313021,Charlotte SP Andes,Bra,Underwear
429313031,Charlotte SP Andes,Bra,Underwear
430157007,MORRIS onepiece BB,Sweater,Garment Upper body
430694019,Skinny RW shaping,Trousers,Garment Lower body
431570012,Indiana Printed Scarf,Scarf,Accessories
433275019,MILLY onesie,Pyjama jumpsuit/playsuit,Nightwear
433275020,MILLY onesie SG,Pyjama jumpsuit/playsuit,Nightwear
433414022,NT Maria 2-pack,T-shirt,Garment Upper body
433414035,NT Maria 2-pack,T-shirt,Garment Upper body
433414038,NT Maria 2-pack,Top,Garment Upper body
433414039,NT Maria 2-pack,T-shirt,Garment Upper body
433444016,Sara s/s 2-pack,T-shirt,Garment Upper body
433444022,Sara s/s 2-pack,T-shirt,Garment Upper body
434080008,NET 2p socks,Socks,Socks & Tights
436083003,Adhesive bra NEW,Bra,Underwear
436570019,Moscow cross bag,Bag,Accessories
436570021,Moscow Cross Bag,Bag,Accessories
436570033,Moscow Cross Bag,Bag,Accessories
437129005,Zoey woven dress,Dress,Garment Full body
437150001,Waterfall Winter coat,Jacket,Garment Upper body
437582002,Halloween Skeleton Choker,Necklace,Accessories
438333014,Zoe Sweater,Sweater,Garment Upper body
438460001,Class GP Flion necklace,Necklace,Accessories
439285002,Stella treggings (1),Trousers,Garment Lower body
439793009,Jordan,T-shirt,Garment Upper body
440811001,Lydon Cardigan,Cardigan,Garment Upper body
440811006,Lydon Cardigan,Cardigan,Garment Upper body
441386015,Jonte Jogger (1),Trousers,Garment Lower body
442345019,Joel basic shorts,Shorts,Garment Lower body
442915007,Dina,Trousers,Garment Lower body
442915008,Dina,Trousers,Garment Lower body
442915014,Dina,Trousers,Garment Lower body
442992006,Maserati dress,Dress,Garment Full body
443078008,CA Berlin,Shirt,Garment Upper body
443078014,CA Berlin,Shirt,Garment Upper body
443262015,Frank Tank,Vest top,Garment Upper body
443262016,Frank Tank,Vest top,Garment Upper body
443262018,Frank Tank,Vest top,Garment Upper body
443262020,Frank Tank,Vest top,Garment Upper body
443696011,BO basic OH BB,Hoodie,Garment Upper body
443696020,DENZEL basic OH BB,Hoodie,Garment Upper body
443696043,TP BO basic OH BB,Hoodie,Garment Upper body
443696058,TP BO basic OH BB,Hoodie,Garment Upper body
443696060,TP BO basic OH BB,Hoodie,Garment Upper body
443860013,Polo S/S Highline TVP,Polo shirt,Garment Upper body
443860020,Polo S/S Highline TVP,Polo shirt,Garment Upper body
443860023,S/S Polo Highline,Polo shirt,Garment Upper body
443860027,S/S Polo Highline,Polo shirt,Garment Upper body
443860033,Polo S/S Highline,Polo shirt,Garment Upper body
443860044,Polo S/S Highline TVP,Polo shirt,Garment Upper body
444325004,Tiffany dress,Dress,Garment Full body
445358012,Glans tunic,Blouse,Garment Upper body
445400005,Johan s/l pj BB,Pyjama set,Nightwear
445400010,Johan s/l pj BB,Pyjama set,Nightwear
445400013,Johan s/l pj BB,Pyjama set,Nightwear
445400014,Johan s/l pj BB,Pyjama set,Nightwear
445400022,Johan s/l pj BB (1),Pyjama set,Nightwear
445400024,Johan s/l pj BB,Pyjama set,Nightwear
445400030,Johan s/l pj BB,Pyjama set,Nightwear
445419009,Leon tee,T-shirt,Garment Upper body
445419015,Leon tee,T-shirt,Garment Upper body
445901004,Halo Half Zip,Sweater,Garment Upper body
446224014,Maja Cardigan,Cardigan,Garment Upper body
446224036,Maja Cardigan,Cardigan,Garment Upper body
446367002,Kia Wallet,Wallet,Accessories
447201008,Werter 5-p shaftless SB,Socks,Socks & Tights
447264008,Werter 5-p shaftless BB,Socks,Socks & Tights
447264010,Werter shaftless BB 5-p,Socks,Socks & Tights
447596001,Sindy round s-glass,Sunglasses,Accessories
447694015,Benny Shorts (1),Trousers,Garment Lower body
447694018,Benny Shorts (1),Trousers,Garment Lower body
448262041,Roll up tee (1),T-shirt,Garment Upper body
448262042,Roll up tee (1),T-shirt,Garment Upper body
448509018,Perrie Slim Mom Denim TRS,Trousers,Garment Lower body
448509020,Perrie Slim Mom Denim TRS,Trousers,Garment Lower body
448509026,Perrie Slim Mom Denim TRS,Trousers,Garment Lower body
448515012,Kendall Trash,Trousers,Garment Lower body
448515023,Kendall Denim TRS,Trousers,Garment Lower body
448515026,Kendall Denim TRS,Trousers,Garment Lower body
449099024,HAL SHORTS.,Shorts,Garment Lower body
449123036,Correy tee,T-shirt,Garment Upper body
449123052,Correy tee,T-shirt,Garment Upper body
449175004,HANA Lace Bikini,Swimwear set,Swimwear
449192001,ROBYN SWIMSUIT,Swimsuit,Swimwear
449263024,Zero Tee,T-shirt,Garment Upper body
449263028,Zero Tee,T-shirt,Garment Upper body
449263031,Zero Tee (1),T-shirt,Garment Upper body
449263041,Zero Tee,T-shirt,Garment Upper body
449263043,Zero Tee,T-shirt,Garment Upper body
449555006,TERMINATOR FANCY TIGHTS,Trousers,Garment Lower body
449570015,CLAY TEE,T-shirt,Garment Upper body
449570020,CLAY TEE,T-shirt,Garment Upper body
449570035,CLAY TEE,T-shirt,Garment Upper body
449570050,CLAY TEE,T-shirt,Garment Upper body
449570055,CLAY TEE,T-shirt,Garment Upper body
449570056,CLAY TEE,T-shirt,Garment Upper body
449570061,CLAY TEE,T-shirt,Garment Upper body
449570063,CLAY TEE,T-shirt,Garment Upper body
449897015,Slim 5pkt,Trousers,Garment Lower body
449897018,Slim 5pkt,Trousers,Garment Lower body
449897049,Slim 5pkt,Trousers,Garment Lower body
449897050,Slim 5pkt,Trousers,Garment Lower body
450604009,Kay Nightshirt (W),Night gown,Nightwear
450780006,Washed Hoodie (1),Sweater,Garment Upper body
450780008,Washed Hoodie (1),Sweater,Garment Upper body
451019010,PABLO POPOVER SHIRT,Shirt,Garment Upper body
451243005,Rufus 5-pkt trousers,Trousers,Garment Lower body
451243013,Rufus 5-pkt trousers,Trousers,Garment Lower body
451290009,Oz SF skinny fit blazer,Blazer,Garment Upper body
451380009,Bruce denim,Trousers,Garment Lower body
451380011,Bruce denim,Trousers,Garment Lower body
451402002,Bull trousers,Trousers,Garment Lower body
451556008,Binet graphic LS tee,Top,Garment Upper body
451720003,Beanie George,Hat/beanie,Accessories
451744018,Joel straw shopper,Bag,Accessories
452511002,Class Amelie necklace,Necklace,Accessories
452516016,Oz trousers,Trousers,Garment Lower body
452616001,SIVAN 2 PACK,Kids Underwear top,Underwear
452717006,Corsica,Sweater,Garment Upper body
452851015,Marie 7-p sock,Socks,Socks & Tights
452851030,Marie 7-p sock BG,Socks,Socks & Tights
452851033,Marie 7PACK socks BG,Socks,Socks & Tights
452898018,MARION-SHORTS,Shorts,Garment Lower body
452898019,MARION-SHORTS,Shorts,Garment Lower body
453026001,Perfect tee,T-shirt,Garment Upper body
453028011,Chiara hood (1),Hoodie,Garment Upper body
453065002,Eivor 7-p shaftless,Socks,Socks & Tights
453065010,Eivor 7-p shaftless,Socks,Socks & Tights
453065011,Eivor 7-p shaftless,Socks,Socks & Tights
453065019,Eivor 7-p shaftless,Socks,Socks & Tights
453065021,Eivor 7-p shaftless,Socks,Socks & Tights
453065026,Eivor 7-p shaftless,Socks,Socks & Tights
453065029,Eivor 7-p shaftless,Socks,Socks & Tights
453134008,NELLY 2 PACK S/L,Pyjama set,Nightwear
453134009,NELLY 2 PACK S/L,Pyjama set,Nightwear
453239044,TVP Slim denim,Trousers,Garment Lower body
453239045,TVP Slim denim,Trousers,Garment Lower body
453272033,SB TRUNKS,Swimwear bottom,Swimwear
453272045,SB TRUNKS,Swimwear bottom,Swimwear
453272064,SB TRUNKS,Swimwear bottom,Swimwear
453272066,SB TRUNKS,Swimwear bottom,Swimwear
453309016,SB JAKE basic board shorts,Swimwear bottom,Swimwear
453358011,Dalia hip belt,Belt,Accessories
453445032,BB ASTON,Swimwear bottom,Swimwear
453445037,BB ASTON,Swimwear bottom,Swimwear
453453010,BB ASTON PRICEshorts Curved,Swimwear bottom,Swimwear
453453016,BB ASTON PRICEshorts Curved,Swimwear bottom,Swimwear
453585008,Sassy 3-pack hip belt,Belt,Accessories
453741002,HILDA PLATFORM,Sneakers,Shoes
453745026,ASHTON (1),Dress,Garment Full body
453765004,Capri cardigan,Cardigan,Garment Upper body
453765005,Capri cardigan,Cardigan,Garment Upper body
453831003,MAIKEN LACE-UP,Sneakers,Shoes
453988030,Eva Tank Top (1),Vest top,Garment Upper body
454128006,ANTHEA 2P PJ,Pyjama set,Nightwear
454128017,ANTHEA 2P PJ,Pyjama set,Nightwear
454143001,Ada woven dress,Dress,Garment Full body
454544010,California Jogger (1),Trousers,Garment Lower body
454804008,Jogger Wilson 79,Trousers,Garment Lower body
454804010,Jogger Wilson 79,Trousers,Garment Lower body
455014016,Marie 7-p SG,Socks,Socks & Tights
455014018,Marie 7-p SG,Socks,Socks & Tights
455014020,Marie 7-p ankle sock,Socks,Socks & Tights
455014022,Marie 7-p ankle sock,Socks,Socks & Tights
455504002,D-SUIT ESTELLE BASIC,Dress,Garment Full body
455925004,Yates LS tee,Top,Garment Upper body
456007001,Mia playsuit,Jumpsuit/Playsuit,Garment Full body
456032017,Relax Shorts (1),Shorts,Garment Lower body
456163013,Woody,Hoodie,Garment Upper body
456163028,Woody (1),Hoodie,Garment Upper body
456163051,Woody(1),Hoodie,Garment Upper body
456163062,Woody(1),Hoodie,Garment Upper body
456163083,Woody(1),Hoodie,Garment Upper body
456163085,Woody(1),Hoodie,Garment Upper body
456163090,Woody(1),Hoodie,Garment Upper body
456245002,Chelsea welldressed waistcoat,Tailored Waistcoat,Garment Upper body
456834011,Emma basic SG,Sneakers,Shoes
457039006,Bernie top ED,Top,Garment Upper body
457059001,Halie top,Top,Garment Upper body
457079001,Rachel dress,Dress,Garment Full body
457135001,Moss PU biker,Jacket,Garment Upper body
457314009,Vickan frill dress (1),Dress,Garment Full body
457322003,SB UV Shirt LS,Swimwear top,Swimwear
457412049,Denise shirt,Shirt,Garment Upper body
457466002,Control Top 15 den 1p Tights,Underwear Tights,Socks & Tights
457618018,Sheffield shirt,Shirt,Garment Upper body
457722013,Axel fancy denim shorts (1),Shorts,Garment Lower body
457765003,Viveka 5-p rib shaftless,Socks,Socks & Tights
457892005,Fox (1),Leggings/Tights,Garment Lower body
458064001,Nils running pant,Trousers,Garment Lower body
458393008,SERENA 2p tank (1),Vest top,Garment Upper body
458393010,SERENA 2p tank (1),Vest top,Garment Upper body
458393012,Serena Tank 2PACK,Vest top,Garment Upper body
458428031,Cobra Constructed,Trousers,Garment Lower body
458428032,Cobra Constructed,Trousers,Garment Lower body
458882003,Gardenia Shirt,Shirt,Garment Upper body
458882004,Gardenia Shirt (1),Shirt,Garment Upper body
458924016,Pablo round neck,Top,Garment Upper body
458924017,Pablo round neck,Top,Garment Upper body
458925002,Javier,Top,Garment Upper body
459144010,Vermont fancy,Trousers,Garment Lower body
459428009,Jerry Hood,Jacket,Garment Upper body
459428018,Jerry Hood,Jacket,Garment Upper body
459617002,Lo Tunic,Dress,Garment Full body
459756011,CLEO HIGHLIFT SNEAKER (1),Sneakers,Shoes
460363012,Sivert sneaker,Sneakers,Shoes
461414008,OL LINUS PQ loafer,Flat shoe,Shoes
461414011,OL LINUS PQ loafer,Flat shoe,Shoes
462128014,LS PJ,Pyjama jumpsuit/playsuit,Nightwear
462128017,LS PJ,Pyjama jumpsuit/playsuit,Nightwear
